Id,ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Time,Summary,Text,Score,Helpfulness,UserFrequency,ProductFrequency,SummarySentimentScore,SummarySentiment,TextSentimentScore,TextSentiment,Year,Month,Day
414083,6304308299,A1G5LJ8T1IGYC5,2,6,2003-12-16,THIS IS JUST SHAMEFUL,"THIS IS WHERE THINGS STARTED TO GET REALLY BAD. THIS TIME, THE LEPRECHAUN CAUSES TERROR ABOARD A SPACE SHIP. THE PLOT ISN'T TOO GOOD, MOST OF THE KILLINGS IS BORING, AND THE MOVIE BORDERS ON BEING UNWATCHABLE. VERY STUPID AND VERY UNNECCESARY. YOU MIGHT WANNA SKIP THIS ONE IF YOU WANNA SEE A GOOD LEPRECAHUN MOVIE.",1.0,0.3333333333333333,4,1,-0.4939,negative,-0.9708,very negative,2003,12,16
1470744,B005LAIHKY,A3MBGHTKEJUTE6,5,10,2012-10-06,One of the worst movies I have ever seen!,"This movie was ridiculous.  I can't even find the words to say how awful it was.  It's not awful only because it bears no resemblance to the original or 1991 series.  I could accept (on some small level) a reimagining a la Star Trek.  This is a total farce.  I can't believe I wasted time watching this mindless drivel.  It is by far the worst Johnny Depp and Tim Burton have ever produced.  I was not thrilled when I learned it was going to be a comedy but this movie bears little resemblance to a comedy.  It is so unfunny!  It can't decide if it wants to be a comedy or thriller and it turns out to be neither.  It is all over the place with an uncohesive story and poor acting.  Even Depp is weak with this material.  I hope all you people who read this review please understand that this movie bears no resemblence to what Dark Shadows really is!  Watch the original series (or my personal fave 1991 series on Hulu or YouTube) to get a glimpse of what Dark Shadows really is.  It's dark, it's atmospheric, moody, gothic, romantic, soapy. Twilight, True Blood, Vampire Diaries all owe a debt to Dark Shadows.  I hope one day someone will bring it back to the small screen as that's where it should be.  Maybe when the vampire craze in popular culture has run its course, Dark Shadows will finally be resurrected the way it was intended to be.  Dark Shadows creator, Dan Curtis, once said people have tried to copy Dark Shadows and fell flat on their face.  Sadly, he was right!",1.0,0.5,1,4,-0.6588,very negative,0.8338,very positive,2012,10,6
1426611,B004RC8NUQ,A380H0RPMMOG3E,17,24,2011-07-03,How does Ashton Kuchter keep getting roles?,"And what is Natalie Portman doing in such a mess? I always thought she was a fairly intelligent actress who could pick out decent roles but she has made some really bad choices recently. And if there is a more unfunny, uninteresting film than this, I don't think I've seen it. Or a tv sitcom, for that matter. It is a mess.I did like seeing Kline again, he is always good but really all it did was remind me of all his good films over the years I would rather have been watching.And there is no question Natalie Portman is nice to look at. So I give it two stars for Portman's looks and Kline, zero stars for Kuchter (he is an insufferably bad actor in every way and should never make another film or tv show ever) which averages out to a one star.",1.0,0.7083333333333334,2,1,0.0,neutral,0.2194,positive,2011,7,3
1029470,B000JU9OJ4,A2L9028WTVFL1I,10,66,2006-12-22,A movie is either a winner or a loser.  This is a 1 star movie,"There screenplay was wrriten by a man named Michael Arndt.  Michael should read a book by Robert McKee: STORY.  'Story' is a non-fictional book that teaches the art of writing novels, short stories, & screenplays.  In this book Michael would learn why his movie failed on so many levels.You see, Michael thought that charaters are the most important element in story telling.  Michael thought all he had to do was develop some interesting and flawed characters.  Michael thought the plot was something that other writers worried themselves about - but his plot would be an organic byproduct of some quirky honest dialogue.  The scenes in this movie serve no purpose but to put his characters in the same space.  The scene where Frank (Steve Carrell) just happens to run into the man he most loves and the man who ruined his life at a gas station purchasing porn - this scene serves no purpose.  I certainly didn't learn anything new or interesting about Frank during that scene.The moral of the movie seems to be that Olive and everyone should ""(forget) about beauty contests"".  I cleaned-up the language.  OK, suppose we do forget about beauty contests - what's inspiring, uplifting, useful, timely about this message?  How in the World does it relate to Frank's, Dwayne's, or any other character other than Olive?This movie contains mildly interesting characters, who were placed together for no good reason.  There is no plot here.",1.0,0.1515151515151515,1,1,0.1027,neutral,0.9863,very positive,2006,12,22
18014,0767825411,A3KOXGH4LHOH12,2,5,2013-12-09,Blu Ray Review,"Ok, you know the movie, great, but this is a Blu Ray Review....terrible, I gave my copy away because it was so awful. Pale picture in one scene, red and yellow and even green skin tones in another. This was just a terrible release by Sony, skip this version and get the 4K version, the only draw back to that is there are no special features which defeats the purpose of a blu ray because they are suppose to be loaded with special features.",1.0,0.4,1,1,0.0,neutral,-0.714,very negative,2013,12,9
860311,B00064LJVE,AE9GUE3HHOX3U,7,13,2005-01-14,Villiage of Complete Idiots,"Why do all of his movies have to have moronic clues and symbols?  And why does M. Night Shyamalan's name have to appear above all of his films? As if he's a brand name to all of the other ""nameless"", ""talented"" directors that don't have to shove it in your face?  I think the advertising gimmick for all of his films has been: ""see the mysterious black box in front of you?, do you see the ornate mastery of the intricatley placed colourful gems painstakeny crafted onto the box? would you like to know what's inside of this century old box?""  Sure.  Well, guess what?  There is nothing ever inside of his box!!!!!!  You hope and pray, but again just another bait and switch.  Half way through the film I casually say to my boyfriend, ""this movie really bites the big one, huh?""  No reply.  I listen carefully to the sound of ""Zzzzzzzzzzz, snore........""  I couldn't even get a second opinion because this film put my boyfriend to sleep.  Oh and, if these people in this ""villiage"" are exiled and living off the land so to speak, why is it that all of their homes look like they were built by Home Depot contractors, and the interiors done by Ethan Allen.  Absurd garbage.  I even tried to lend this film to my neighbor and she stopped me in mid sentence and exclaimed ""oh noooo, I've already seen it, no way, just take it back"".  The silver lining to this travesty was I was able to get a free rental from a kind video store clerk who also saw ""The Villiage"" and felt sorry for me. Avoid this film at all costs, it's a scam.",1.0,0.5384615384615384,2,4,0.0,neutral,-0.7711,very negative,2005,1,14
1346597,B003IISTE0,A2T1M9BOO10AG8,3,7,2013-10-13,Do people really watch this crap,"I must conclude that yes, they really do. I watched for a short while and then I gave up. We must all know by now the full extent of Human weakness`, but to put them on a screen in public, enough already",1.0,0.4285714285714285,1,2,-0.5154,negative,0.2144,positive,2013,10,13
1611073,B00AIBZJ0C,A25GMONBLGQE1U,0,2,2014-01-15,Really?!,"I have heard some people saying that this movie is a &#34;Feminist\Female Empowerment&#34; comedy. First off, it's not a comedy. It would have to be funny to qualify. Secondly, &#34;Female Empowerment&#34;? The main protagonist is a narcissistic sociopath who views other human beings the way everyone else views toilet paper, as usable and disposable. If a man did exactly the same things, said exactly the same things, and had the exact same motivations and emotional detachment concerning what he had done, every woman on earth would say he was a disgusting pig. Making the lead character female doesn't make her actions any less revolting. This movie is a series of awful people using one another and never once treating one another like human beings. If you want funny, go elsewhere, this is just tasteless.",1.0,0.0,1,1,0.0,neutral,0.7783,very positive,2014,1,15
1505764,B005Z9MGRG,A2CR9YGUJJF0KU,0,0,2014-06-09,Crap,"The only thing good about this movie is the music, but it is not worth sitting through all the same old crap and gayness to hear.",1.0,0.0,1,1,-0.3818,negative,-0.5344,negative,2014,6,9
568340,B000055ZNH,A2J927BIUX3O91,4,4,2009-11-24,WRECK movie at SPEED of SOUNDtrack,"I saw this in a DRIVE-IN theater! I agree w/ the current #1 reviewer: who are the Hi-octane idiots who ruin cherished memories? It's like the re-make of Jonny Quest had the mandatory better-at-everything ultimate-zinger-delivering feminist co-equal-but-more-equal ""girl partner"".It's the 21st century, & the only thing that's gotten better is the ability of the studios to wring fans(dribbling out titles, then once you get them all, hey, there's the ""Box Set""!), & like here, screwing with what should be sacred. As for the audio engineer's opinion: w/all due respect, I don't want ""thunderous V-8s"", I want the ORIGINAL VERSION.I want DVD's in a new format, called UTW (""Un-Tinkered With""). That's the nicer way to say it.",1.0,1.0,1,1,-0.5622,negative,0.9555,very positive,2009,11,24
1258718,B002AMVED8,A3CSDZ4Q66K2XG,4,14,2010-01-27,"Get Season One ONLY, Don't Bother With The Rest.","This show had promise when it first aired, and I still watch Season 1 on a regular basis.But then it got too violent, everybody got arrested, and they all ran down to Mexico.  That's when this series went downhill and they lost me.I did buy Season 2 and watched it once.  It's not on my repeat list.For a series about marijuana, they don't have much of it.A disappointing run for a series that had potential in the first few episodes.I think they fired all the pothead writers and replaced them with meth-heads.",1.0,0.2857142857142857,1,1,0.2584,positive,-0.93,very negative,2010,1,27
157311,079284677X,AIWDJ3S85O10Q,8,14,2005-04-11,The only horror is how dull it is,"Very dull and uninspired telling of the ""true"" haunting that rocked a sleepy Long Island community in the 70s.  None of the scares go anywhere and there is very little in the way of any cohesive tying up that would make the movie tighter.  Characters come and go, ""scares"" and odd happenings have no follow-through (just what the heck happened to the money roll anyhow?  Why would a ghost need to steal money?) and we're left with an amorphous blob of a movie.Rod Steiger is way over the top as a Catholic priest and has an unfortunate scene where he is sitting on a bench wrapped in a babushka like an old Russian lady, Margot Kidder's character does nothing but react the entire time, (and sheesh, she sure had some ugly legs as evidenced in the scene where she's standing in front of the mirror) and the less said about Brolin's performance, the better. (It's all in the hair.)If you want a real ""family in a haunted house"" movie, I've always considered ""Poltergeist"" to be (whether consciously or not) an answer to Amityville on how to do it right.",1.0,0.5714285714285714,1,2,-0.7506,very negative,-0.8266,very negative,2005,4,11
983137,B000F4RHR0,A33PNAQ33DGBJG,0,1,2008-03-12,Touched--,"Awful, awful, awful. Slow drama that tries to be a tear jerker! The only crying I wanted to do was that I bought it to watch! The acting is atrocious and the story line is just plain stupid! I can't recommend this movie to anyone.A nurse who has had a hard life gets involved with one of her patients after he wakes from his coma of several years. He has a hard time living in the present and especially with out his son who was killed in the same auto accident that caused him to be in coma. Really, the story takes a downward turn as soon as he comes from coma and never gets any better.",1.0,0.0,3,1,0.0,neutral,-0.9823,very negative,2008,3,12
36100,0780628535,A1J2931UBBJPXM,3,4,2000-06-08,Boring and Tiresome,"Anytime you come across a comedy that's well written, superbly acted and delivered, and really funny to boot, it's a treat.  Unfortunately, ""The Bachelor,"" directed by Gary Sinyor, is not one of them.  Beginning with the  voice-over narration of star Chris O'Donnell, which draws an inane analogy  between young, single, American males and wild mustangs, and on through the  rest of the contrivances of the lame story, right to the end, this movie is  a disaster.  Right out of the gate, it breaks the first rule of successful  comedy:  Play it straight, and they will laugh.  O'Donnell reads the  narrative in a lilting, sing-song manner that plays down to the audience;  it implies, ""This is funny, you can laugh now.""  Never mind that it isn't  funny, that there's nothing at all in what he's saying that makes you want  to laugh.  The intent, I believe, with this movie, was to make a romantic  comedy; what they ended up with is the most unromantic drivel you can  possibly imagine.  When Jimmie Shannon (O'Donnell) asks his girlfriend of  three years, Anne (Renee Zellweger), to marry him, she turns him down  because his proposal is so crass; the worst ever made.  Ironically, it  comes in one of the worst scenes possibly ever filmed.  Watching it takes  you out of the story and almost makes you embarrassed for the actors.  The  next day, Jimmie's grandfather (Peter Ustinov) dies and leaves him over one  hundred million dollars, provided he is married by 6:05 p.m. (the time he  was born) on his thirtieth birthday, which happens to be in ""Twenty-seven  hours and change.""  Since the girl he loves has given him the gate (and  rightfully so, because this guy is a real jerk) he spends the rest of the  movie contacting old girlfriends, trying to find one who is willing to  marry him.  And for the audience, it makes for nothing more than one long,  make that LONG, endurance test.  O'Donnell brings nothing to the  character of Jimmie; he is merely boring and tiresome.  Talk about a less  than sympathetic character.  Renee Zellweger, whose career has been on a  roll since ""Jerry MaGuire"" goes into a tailspin here.  She does her best  with what she has to work with, but it's not enough.  That there's no  chemistry between Anne and Jimmie is not her fault; O'Donnell is just so  unappealing in this role, he couldn't make sparks with a flint.  The  talented supporting cast, which includes Hal Holbrook (O'Dell), Ed Asner  (Gluckman), James Cromwell (Priest), Artie Lange (Marco) and Marley Shelton  (Natalie) is wasted here, as well.  Mariah Carey makes a brief,  inauspicious appearance as one of Jimmie's former girlfriends, Ilana, in a  scene better for all concerned had it wound up on the cutting room floor.  The single high point (if you can call it that) amid all of this dreck, is  the scene in which Brooke Shields turns in a notable performance as  Buckley, another of Jimmie's girlfriends.  She plays her with an aloofness  that actually makes her endearing; and to find that in the midst of this  film is a minor triumph.  To put it as succinctly as possible, this is a  bad movie.  There's not a laugh to be had, and even the attempted slapstick  and sight gags fall short, which proves that nothing can save a project  that begins with a screenplay as acerbic and obtuse as this one.  Personally, I refuse to walk out on even the worst movies, or to even turn  off a video without sticking it out to the bitter end; it's like a code I  live by.  With this film, though, I must confess, I honestly came as close  as I ever have to breaking my own rule.",1.0,0.75,5,1,-0.3182,negative,0.9718,very positive,2000,6,8
1392983,B004A8ZX32,A2OUESJTLVALUX,4,23,2012-01-15,oh no......,"What was this one about?  I thought Brad Pitt & Sean Penn, no matter what anyone writes, I cannot go wrong.  I turned it off after 20 minutes...should have paid attention to the reviews.",1.0,0.1739130434782608,1,2,0.0,neutral,0.1164,neutral,2012,1,15
79755,0788811355,A1Y59EGDOXO87L,9,22,2007-01-14,BORING RUBBISH,I didn't like this movie at all. The acting was good. Saw it in the theatre and I feel asleep three times. It was boring and flashed back too much but the book was much better and I felt that three hours for this movie was way too long. Would have been better renting this than spending $7.50 to see it in the movies. A good movie for insomniacs.,1.0,0.4090909090909091,1,2,-0.3182,negative,0.9061,very positive,2007,1,14
1679739,B00GMV8LIO,ASGMBQVGG32TV,6,21,2014-03-05,I hated this movie,"The acting was good but it was a boring, icky movie. There weren't any likable characters and the story was just bland. When I went to see it in the theatre, there were people actually leaving the movie about half way through.  I don't know how Jennifer Lawrence was up for an award for her role. It was definitely not a great stretch.I was glad this movie didn't win any Academy awards.",1.0,0.2857142857142857,1,6,-0.6369,very negative,0.7751,very positive,2014,3,5
623160,B00005JMXO,A2J57EQ9KPGXR9,7,12,2004-05-08,Proof that Hell is full and the dead are making movies..,"Its amazing how bad a movie can get, and this one gets REALLY bad. The 5 star reviews for this garbage must have come from recently released mental patients grateful to be free to watch any movie, the Olsens' publicist, or the Olsens themselves; but I don't think even those two could sit through this tripe. Responsible parents should know better than to subject their children to this McMovie.Sadly, real comedic talents like Eugene Levy and Andrea Martin are wasted in this ""film"". This movie is pure torture for anyone with taste and a brain. I've seen traffic signs with better acting and plots. But is what the Olsens do on screen really acting? Its more like giggling and screeching on cue. Pathetic.I've got an idea: Now that the Olsens are ""legal"", these two bimbos should get Seymore Butts to direct their next film! That way, their bad acting would be more of plus than a minus and there would be SOMETHING on screen that would interest a conscious movie-goer.",1.0,0.5833333333333334,4,1,-0.872,very negative,0.9602,very positive,2004,5,8
1651207,B00CUDD0J8,A2EDZH51XHFA9B,0,0,2014-05-04,Comeback bore.,"Gallowwalkers(Andrew Goth, 2012)Yeah, I was one of those guys. &#8220;Hallelujah, Wesley Snipes is... oh. Oh, my.&#8221; On the other hand, worth noting: the IMDB trivia page for Gallowwalkers notes that the project was originally a Japanese offering starring Yun-fat Chow; one wonders if the disappointed fanboys, myself included, would be singing the movie's praises had it stayed that way. But thinking too far down those lines, well, that way lies madness (or, worse, a desire to bankroll something like the abomination that was Priest); we got what we got, and what we got is a ridiculous, shameless, incoherent dog's dinner of a film that makes me wonder why I am even seeing a headline in the &#8220;related news&#8221; section that says Gallowwalkers sells wide. Having now seen the wretched thing, but not having clicked to read the article, I can't help but wonder if the person who bought wide still has a job at VMI Worldwide. (Well, as of this writing, the movie has yet to open in Peru, so maybe it won't be a total loss.)Aman (see what they did there?) (Blade's Wesley Snipes) is a cursed gunslinger in an alternate-universe American west. We find out early on he's after a gang of outlaws for some reason or other (the &#8220;some reason&#8221; becomes a mildly important plot point, therefore it's a spoiler). He keeps finding lackeys, but he's really looking for the gang's leader, Kansa (The Last Horror Movie's Kevin Howarth). Problem is, the gang are all undead. As such things happen (at least in the movies), Aman reluctantly acquires himself a sidekick in the form of Fabulos (Radio's Riley Smith), an eager young gunslinger who's just looking for some action. Well, he gets it. The end result feels like it was supposed to play out kind of like Django meets Blade......but instead it feels a lot more like Lust in the Dust meets Blade II (and I know there are some people who have some love for Blade II, and, well, I'm sorry for you). There was a great deal of talk back in the day about how this was going to be Wesley Snipes' comeback film. Now, I'm a Wesley Snipes fan from way back, and as a result I've seen a few of the films he's done since fading from the public eye, tripe like The Art of War and Liberty Stands Still and (ugh) Game of Death...and I'm here to tell you that every one of those movies is acres better than Gallowwalkers. This is just terrifying, but not in the sense that the movie is scary&#8212;it's a movie where it seems everything about it was simply the wrong decision. I mean, you make a movie where Yun-fat Chow was originally attached, Wesley Snipes stepped into the role, and there are no martial arts sequences whatsoever. How does that even happen?  And, okay, maybe I'm reading in the Blade-series similarities because of Snipes' involvement, but I don't think that's 100% of what I'm seeing here; Goth and Reay (who were responsible for the 2005 snoozer Cold and Dark previous to this) weren't wearing that particular heart too far away from their sleeves, to the point of giving Howarth a long blond wig (spike that thing out and with the mannerisms his character adopts, he might as well be Stephen Dorff). Now, I am willing to entertain the idea that when Goth and Reay put together the first draft of their script, it might well have been comprehensible. Maybe even good. Interesting characters who did interesting things and didn't simply exist in between action sequences (in other words, more Unforgiven&#8212;another movie this borrows from liberally&#8212;instead of [fill in the Michael Bay movie here]). If that is the case, all the good stuff got &#8220;fixed&#8221; in post.Only for the hardest of hardcore Wesley Snipes fanatics. And even then, as much as I never, ever thought I would say this: you might want to consider watching Game of Death instead. *",1.0,0.0,12,1,-0.25,negative,0.9898,very positive,2014,5,4
1612899,B00AKK6LM6,A1OBPHRXHZF8P6,1,7,2013-01-22,Campy Crosby,"This manages to make the West/Ward Batman series look watchable by comparison. Shaft's co-writer made Wonder Woman into a blond wearing a cheesy jumper. It's theorized he also was influenced by Mike Sekowsky's direction of Wonder Woman comics.  Character names are the only thing which appears recognizable. Whoever was in charge of casting honestly did not understand that even in Sekowsky's 'mod era' Wonder Woman still had her dark hair. This is is a complete mess!Opening music sounds like a dental drill, and not at all exciting for a good movie. Or even good plot. Here is the viewing audience's warning of what we are in for. And what on earth is the purpose of placing her in a trap with rainbow-colored mud? She plays some kind of secret agent, rather than a superhero who goes under cover as a mortal or even a Wonder Woman who has lost her powers. It's not clear what angle the script writers were really attempting to create.Kas Garas looks bored instead of in need of rescue/assistance as Government Agent Steve Trevor. Apparently pitying his involvement with this project, people later in charge of the 'good Wonder Woman' did give him a guest role as 'Lucas' during an episode. His talent really shines through with halfway decent scripting efforts.I am assuming that then-tennis star Crosby only obtained her title role because the studio wanted an 'athlete' to play the Amazing Amazon. It was a really stupid move. Crosby actually 'bested' Lynda Carter--who obviously was built for the part. Crosby would have been better as one of the 'background' amazons who also lives on  Paradise Island. Or 'a woman in America'.  And I'm sure a few people in Hollywood lost their jobs when this TV movie failed to rake in the anticipated 'super' big bucks just for having the 'Wonder Woman' name slapped onto something.Realizing they were being fed 'imitation' people were not impressed. Fortunately, since this was the era when there were only 3 networks--and no cable, the idea of Wonder Woman as a TV series was not immediately pulled from television production. It went onto a 'second life'.Maybe this movie and it's failure was a blessing in disguise. Carter got to work with the 'new' and severely retooled high dollar project, while Crosby's name is forever attached to this train wreck of a script. Of course she  wants to pretend she was moving on up and away to the ABC series. The movie is garbage.Thank goodness this TV movie aired when there were only three networks and much less ratings pressure than today's world. It would have tanked a network in a much more competitive era.",1.0,0.1428571428571428,4,1,0.0,neutral,0.4223,positive,2013,1,22
815157,B0001WTWCY,A9Q28YTLYREO7,1,2,2004-06-12,wack!!!,"I Like the Cats in the Film&the Ladies in the Film was solid for my eyes but as far as watching this Film that couldn't make up it's mind if it wanted to be""How to be a Player"" or ""Daddy Day care""? Forgetaboutit.save your money.it has a few aight scenes here&there but on a whole it's a lemon.the best part for me was the kid playing little 2Pac in the mini Low-rider.",1.0,0.5,4,1,0.0,neutral,0.8765,very positive,2004,6,12
1531951,B007JZFXBU,A15DE81MG2UDJ4,3,16,2012-06-26,"I would give it negative stars, if I could. It was awful.",It should get negative stars. Do not waste your time or money on this thing. It shouldn't even be called a movie. I have no idea how they got some famous actors in this. They must have been drugged.,1.0,0.1875,1,1,-0.7717,very negative,-0.5526,negative,2012,6,26
858840,B00064AE0G,A2CNQ1JV16GHW2,3,6,2005-02-03,Great idea...,"...executed very poorly.  And not because of the low-budget.  A lot of low budget films work beautifully if the director knows what he's doing, but in this case he's clueless.  What's with all the gratuitous close-ups?  There are so many of them at the top of the film that, later on, the close-ups that should matter...don't.  And I'm sorry, if I'd been bobbing up and down in the water for four hours, I wouldn't be playing word games; the dialogue, for the most part, is ridiculously unbelievable.  There are some chilling moments, but that's due to the situation in which these people find themselves, not anything that the filmaker is doing.  This is a renter, folks, don't waste your money.  (The actors, by the way, do admirably under the circumstances.  But poor Blanchard Ryan...was it really necessary to shoot her nude?)",1.0,0.5,2,1,0.6249,very positive,-0.5436,negative,2005,2,3
485414,6305962987,A24JOL1ZRO0BNZ,5,16,2000-08-17,Weird mess,"Titus A. was the first play by Billy boy Shakespeare, about the usual themes of the ol' Billy boy: Revenge, hatred, a little bit of incest,  honor, mental cases... The hard part of trying to bring Shakespeare to life  through either film or stage production is trying to cut through all of the  pompous attitude of the director and making an understandable,  comprehensible piece of narrative.  However, this weird mess of  a film is little more that a deranged hybrid of Dallas, Sweeney Todd  and Psycho, as family members chop off one another's hands, cut  out tongues, gouge eyes, eviscerate torsos, slit throats and concoct  unique recipes (Gee, sounds like everything a great movie  needs, eh?) As the plots gets waaaay over-the-top, [director] Julie Taymor  follows suit, with Fascist trappings overlaid upon Roman  intrigues.  While she certainly doesn't lack for original  touches (she should start directing MTV videos) her stylistic  flourishes amount to little more than an anachronistic jumble, with  no rhyme or reason to their application. Now, it *should* be obvious  that this is the work of  a first time film director  experimenting to see just how much she  can get away with. All  in all, this movie is a simple waste of time.",1.0,0.3125,1,2,-0.4939,negative,-0.826,very negative,2000,8,17
1484763,B005LAIIAI,AFGQ0YR8TCK91,1,4,2013-07-25,OHHH PLEASEEEEE!,"Okay I won't waste your time with a long blah blah blah review about this.  Why, because if you want a good scare.  You want something to sink your teeth in.  Then watch the original from the 70's OR Texas Chainsaw starring  Jessica Biel, Eric Balfour, Jonathan Tucker and the rest of the cast.  This one was sooooo yawn inspiring.  In my head I kept saying, &#34;You gotta be kidding.&#34;So &#34;NO&#34; watch at your own risk.... and that is my final answer.",1.0,0.25,1,2,0.0,neutral,0.753,very positive,2013,7,25
1565283,B008JFUQZ2,A12LKEM543ILBK,0,9,2013-11-17,So Cliche It Almost Hurts,"This movie was just lame!We spend all this time and money making these massive robots to fight these monsters, but they kinda, you know... SUCK!They're supposed to be state of the art weapons that can destroy any opponent, yet they crumble as if they were made of paper mache!  Plus the best attacks they have to use is to just punch the monsters?  It's not until they are almost down for the count that the robots pull out their GOOD weapons and use them.  Why not lead with that instead of waiting until they are almost destroyed!?!Plus all these monsters look like Earth sea animals, like sharks, squids, crabs, etc.  But why!?!  We're never given any explanation as to why!  Not to mention that these robots have to be flown in from miles away to the fight.  Seriously!?!  These robots can't walk/run to the fight?  They have to be carried there?  LAME!On top of that, why isn't the military HELPING while these fights are going on?  They have jets, tanks, soldiers, artillery, etc.  Why not HELP instead of just sitting there and waiting to see what'll happen?This movie was just idiotic!",1.0,0.0,2,12,-0.4228,negative,-0.9774,very negative,2013,11,17
725811,B00007AJDM,AOHYZBTBQ5PN4,16,23,2006-06-24,Pretty Bad!!,"The expectations for this film embraced the word, ""epic,"" but all-in-all, this one missed the boat by orders of magnitude.  As a film that was likely intended to show the ""reality"" of life during trench warfare in World War I, it is an utter failure.  SO many missed opportunities here!  This film came about as close to accurately portraying trench warfare as ""Apocalypse Now"" did in accurately describing the Vietnam War, which was positively ludicrous.  In fact, this film is so bad that it makes the very limited combat scenes and trench warfare vignettes in ""Sergeant York"" look like an epic.",1.0,0.6956521739130435,1,1,-0.2225,negative,-0.9868,very negative,2006,6,24
532893,B00003CXQM,A3BH63GKL7MQ2K,3,6,2002-09-03,Absolutely terrible,"This movie is one of the worst movies I have ever seen and I don't mean that in a good way.See, some movies, like &quot;Hobgoblins,&quot; &quot;Crab Men from Sirius Six&quot; and much of the Godzilla series, are absolutely terrible, but it isn't a problem. They know they're bad, so they just busy themselves with making an interesting plot or maybe just some campy acting.D&amp;D thinks it's good. It's overacted, poorly plotted, looks terrible and just doesn't have a single redeeming scene.",1.0,0.5,1,1,-0.5256,negative,-0.273,negative,2002,9,3
1129123,B00112S8RS,A1J46F2067LX5W,0,6,2012-07-11,Rental,Never knew it was a rental. Good price and keeping it but disappointed. Make sure to not make the same mistake.,1.0,0.0,2,2,0.0,neutral,-0.5187,negative,2012,7,11
254725,6301538196,AS3J5STSHBYMS,0,2,2012-07-30,Don't Believe The Hype!,"What a major disappointment this was.  After reading all reviews and deciding to fork over $12.00 for a used VHS copy.......I somewhat expected a ""classic"" on line with Platoon or DeerHunter.  I will agree that this movie had a low budget....and it does show.  The ""battle scenes"" amounted to little more than something a bunch of kids could do in the woods behind their homes.  I can't believe that Leonard Maltin gave this movie 3 stars in his movie review book.  The movie failed to convince me that this was taking place in 1969....Jungles of Vietnam. Nothing realistic about this failed ""war"" movie.  This movie is only worth a price of .99 to 1.99.",1.0,0.0,1,1,0.0,neutral,-0.8481,very negative,2012,7,30
1379224,B0040GMPEE,AJK1CQJ7OBG1A,5,13,2011-01-04,Indie doesn't mean confused,"This is an Indie film that has very good production values. Unfortunately the plot is so weird.It moves back and forth between two centuries to show how Laura (Caitlin McIntosh) ended up being some kind of super-powered non-vampire (in that she doesn't have fangs and can run around in daylight). She runs around searching for the 'old town' and there's a strange sub-plot where she lost a tooth back in the previous century and how Lazarus (Carlos Antonio Le&oacute;n) the vampire who turned her buys it from a modern-day goth.She is chased, or rather tracked by Julian (Jason Contini) who has something akin to a modern Ouiji Board with a crystal pendant that swings out to point in which direction she has taken.Finally they confront each other after more than an hour of next to no vampirisim and she develops a double set of fangs (two upper, two lower) and bites him and suddenly she seems to be more evil then before.She finds her missing tooth (missing a few centuries) and puts it back in her mouth.And this is why the film is so dumb. Most of it is spent by her being chased. She's not a vampire in the chase 'cause she can go out in daylight, and eat regular food, but she has some kind of super-speed, and super-strength. Yet when she was chased and caught and staked 100 years ago she was easily captured by some local villagers. Now, in the present she's being chased by a guy with some supernatural tracking device, as well as scores of police, including elite SWAT unit personnel, and she can defeat them all.If you want a film where a girl is chased by cops for about half a film, then this is the ideal film for you.Caitlin McIntosh has a nice set, but they're only seen in near profile, only once. Her best assets don't make much of an appearance.This film is really dumb, but nicely filmed",1.0,0.3846153846153846,2,1,0.2411,positive,0.8763,very positive,2011,1,4
1141875,B0013FSL0C,A2E4OFTQMW73UR,0,1,2014-06-07,Excruciatingly boring.,"This is like a reality show except with bad writing.  Episode 1 was so bad that we never made it to the end; and, that was with no commercials!",1.0,0.0,1,2,-0.7351,very negative,-0.7901,very negative,2014,6,7
9610,0767809262,A15FDJJKRFCC1D,20,26,2008-04-02,Inferior version of classic baseball movie / Good documentaries,"Some movies are better left untinkered with.  The original film version of ""The Natural"" is a beloved sports masterpiece, no matter how muddled the opening scenes may appear.  For some reason, Director Barry Levinson re-worked the entire opening sequence and created a completely different feel for the movie closer to his ""original vision"".  For those who have never seen the original version, this version might be adequate.  But being familiar with the original, this version comes across to me as a lame attempt to cash in on a 25th Anniversary Edition.  Several classic, important shots and lines are scrubbed from the original and replaced with new footage, giving the movie a chopped-up feeling that never goes away.  And the opening sequence is still not easy to follow.I would have been OK with this new version if it included the original as well, but instead you're forced to hang onto both versions for the time being.  Watch them both and compare, but in the end you'll reach for the original version every time you're in the mood to watch this great baseball film about life's redemptions.One positive, the bonus disc provides excellent insight and footage into the making of this film, and is worth the price alone.",1.0,0.7692307692307693,1,2,0.0516,neutral,0.9931,very positive,2008,4,2
